id,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
1746,498,715,217,2/3to2/4,14/4to14/3,2/3to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:14/4to14/3:,14,False,True
233,499,900,401,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
2785,499,918,419,13/11to13/10,1/0tobottom1,13/11to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:1/1to1/0:1/0tobottom1:,24,False,True
930,499,771,272,0/14to0/15,10/9to10/8,0/14to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to1/9:1/9to2/9:2/9to3/9:3/9to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to10/9:10/9to10/8:,18,True,True
2452,499,564,65,15/1to14/1,11/1to10/1,15/1to14/1:14/1to13/1:13/1to12/1:12/1to11/1:11/1to10/1:,5,True,True
1123,499,568,69,13/9to14/9,14/5to14/4,13/9to14/9:14/9to14/8:14/8to14/7:14/7to14/6:14/6to14/5:14/5to14/4:,6,True,True
3221,499,842,343,right11to15/11,4/3to4/2,right11to15/11:15/11to14/11:14/11to13/11:13/11to12/11:12/11to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:,21,False,True
2816,500,643,143,7/2to6/2,2/8to3/8,7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to3/8:,12,True,True
3064,500,702,202,9/15to9/14,8/2to9/2,9/15to9/14:9/14to8/14:8/14to8/13:8/13to8/12:8/12to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to8/5:8/5to8/4:8/4to8/3:8/3to8/2:8/2to9/2:,15,True,True
1573,500,776,276,13/15to12/15,1/6to1/5,13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:,22,False,True
1517,501,883,382,14/6to14/5,0/14toleft14,14/6to14/5:14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to3/5:3/5to2/5:2/5to1/5:1/5to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14toleft14:,25,True,True
950,501,844,343,10/13to10/14,0/1to0/0,10/13to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:,25,False,True
2714,501,571,70,5/12to5/13,7/15to7/14,5/12to5/13:5/13to5/14:5/14to5/15:5/15to6/15:6/15to7/15:7/15to7/14:,6,True,True
1174,501,685,184,5/6to5/5,12/0tobottom12,5/6to5/5:5/5to5/4:5/4to5/3:5/3to5/2:5/2to5/1:5/1to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to11/0:11/0to12/0:12/0tobottom12:,14,True,True
2143,501,657,156,8/12to8/11,3/6to3/5,8/12to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:,12,False,True
1923,501,686,185,1/10to1/9,7/4to8/4,1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:,13,False,True
687,502,669,167,13/0to12/0,9/8to9/9,13/0to12/0:12/0to12/1:12/1to12/2:12/2to12/3:12/3to12/4:12/4to12/5:12/5to12/6:12/6to12/7:12/7to12/8:12/8to11/8:11/8to10/8:10/8to9/8:9/8to9/9:,13,True,True
2955,502,762,260,7/14to6/14,0/0tobottom0,7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,22,True,True
1169,502,706,204,4/7to4/8,13/12to14/12,4/7to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to13/12:13/12to14/12:,15,False,True
2451,502,926,424,13/6to12/6,3/15totop3,13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:3/15totop3:,20,True,True
2776,502,625,123,top9to9/15,1/15to1/14,top9to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to1/14:,10,True,True
2155,502,528,26,1/5to2/5,2/5to3/5,1/5to2/5:2/5to3/5:,2,False,True
570,502,707,205,4/14to4/13,15/11to15/12,4/14to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/12:10/12to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:14/11to15/11:15/11to15/12:,15,False,True
2918,503,839,336,15/14to15/13,4/2to3/2,15/14to15/13:15/13to14/13:14/13to13/13:13/13to12/13:12/13to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to3/2:,24,True,True
1622,503,553,50,10/0to10/1,10/3to9/3,10/0to10/1:10/1to10/2:10/2to10/3:10/3to9/3:,4,False,True
1891,504,746,242,3/1to2/1,7/14to8/14,3/1to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:,20,True,True
3304,504,713,209,11/9to11/10,6/8to5/8,11/9to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to6/9:6/9to6/8:6/8to5/8:,9,True,True
2131,504,790,286,10/13to10/14,2/1to2/0,10/13to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to2/1:2/1to2/0:,23,True,True
811,505,575,70,13/1to12/1,10/3to9/3,13/1to12/1:12/1to12/2:12/2to11/2:11/2to10/2:10/2to10/3:10/3to9/3:,6,True,True
2256,505,700,195,7/0to8/0,8/14to7/14,7/0to8/0:8/0to8/1:8/1to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to8/14:8/14to7/14:,16,True,True
1424,505,746,241,2/7to2/6,11/13to11/14,2/7to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to11/13:11/13to11/14:,18,True,True
1570,505,798,293,left10to0/10,13/1to14/1,left10to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/2:10/2to11/2:11/2to12/2:12/2to12/1:12/1to13/1:13/1to14/1:,24,True,True
1348,505,654,149,4/15to4/14,9/11to10/11,4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:,10,True,True
3272,505,619,114,4/15to3/15,1/10to1/9,4/15to3/15:3/15to2/15:2/15to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:,9,False,True
1656,505,579,74,3/10to2/10,1/13to1/14,3/10to2/10:2/10to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:,6,False,True
1838,506,650,144,left3to0/3,5/3to5/4,left3to0/3:0/3to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to5/4:,7,False,True
1644,506,643,137,4/7to5/7,11/6to11/7,4/7to5/7:5/7to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to11/6:11/6to11/7:,9,True,True
464,506,628,122,0/10to1/10,5/14to6/14,0/10to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:,10,False,True
1510,506,761,255,5/1to5/2,10/7to10/8,5/1to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:,12,False,True
2172,506,669,163,6/0to6/1,4/11to5/11,6/0to6/1:6/1to5/1:5/1to4/1:4/1to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to5/11:,14,False,True
1791,506,556,50,12/14to13/14,14/13to15/13,12/14to13/14:13/14to13/13:13/13to14/13:14/13to15/13:,4,True,True
1712,507,733,226,15/9to14/9,2/7to1/7,15/9to14/9:14/9to13/9:13/9to12/9:12/9to11/9:11/9to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to2/7:2/7to1/7:,16,True,True
2093,507,892,385,right6to15/6,2/2to1/2,right6to15/6:15/6to14/6:14/6to13/6:13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to1/2:,19,False,True
1251,507,612,105,7/0to7/1,3/3to3/4,7/0to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to3/2:3/2to3/3:3/3to3/4:,8,True,True
2069,508,640,132,3/15to4/15,5/7to6/7,3/15to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to5/7:5/7to6/7:,11,False,True
394,509,894,385,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
109,509,920,411,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
2225,509,670,161,6/5to6/4,4/14to5/14,6/5to6/4:6/4to5/4:5/4to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to5/14:,14,True,True
1417,510,691,181,8/1to7/1,7/14to6/14,8/1to7/1:7/1to7/2:7/2to7/3:7/3to7/4:7/4to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to7/14:7/14to6/14:,15,False,True
1362,510,594,84,9/5to9/4,8/0to7/0,9/5to9/4:9/4to8/4:8/4to8/3:8/3to8/2:8/2to8/1:8/1to8/0:8/0to7/0:,7,False,True
2656,510,577,67,3/7to3/6,4/4to5/4,3/7to3/6:3/6to3/5:3/5to3/4:3/4to4/4:4/4to5/4:,5,True,True
2716,510,605,95,7/0to7/1,9/5to9/6,7/0to7/1:7/1to7/2:7/2to7/3:7/3to7/4:7/4to7/5:7/5to8/5:8/5to9/5:9/5to9/6:,8,True,True
1056,511,675,164,3/14to3/13,6/5to6/6,3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to6/6:,13,False,True
2079,511,652,141,3/8to2/8,5/15to6/15,3/8to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:,12,True,True
2822,511,684,173,7/14to7/13,6/1to5/1,7/14to7/13:7/13to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to6/1:6/1to5/1:,15,False,True
258,512,903,391,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2778,512,914,402,1/8to1/7,15/13to15/14,1/8to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/12:10/12to11/12:11/12to12/12:12/12to12/13:12/13to13/13:13/13to14/13:14/13to15/13:15/13to15/14:,22,True,True
2025,512,804,292,0/15to1/15,13/7to14/7,0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to11/7:11/7to12/7:12/7to13/7:13/7to14/7:,22,False,True
1463,513,860,347,13/14to13/15,1/1to0/1,13/14to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:1/1to0/1:,28,False,True
1064,513,758,245,right15to15/15,0/14to0/13,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:,18,True,True
1553,513,629,116,2/13to1/13,0/12toleft12,2/13to1/13:1/13to0/13:0/13to0/12:0/12toleft12:,4,False,True
1211,514,600,86,8/13to8/12,5/10to5/9,8/13to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to5/11:5/11to5/10:5/10to5/9:,7,True,True
1821,514,565,51,6/8to6/9,8/9to8/8,6/8to6/9:6/9to7/9:7/9to8/9:8/9to8/8:,4,True,True
1356,514,647,133,4/9to4/8,1/14to1/15,4/9to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to1/15:,11,True,True
386,515,908,393,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
2416,515,647,132,10/14to10/13,13/9to14/9,10/14to10/13:10/13to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to12/9:12/9to13/9:13/9to14/9:,9,True,True
2836,515,708,193,11/14to10/14,7/8to6/8,11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to7/13:7/13to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to6/8:,11,True,True
431,516,632,116,2/10to3/10,3/2to4/2,2/10to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to4/2:,10,True,True
1627,517,691,174,9/7to10/7,10/1to11/1,9/7to10/7:10/7to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to10/2:10/2to10/1:10/1to11/1:,10,True,True
1956,517,822,305,15/12to15/11,8/1to7/1,15/12to15/11:15/11to14/11:14/11to13/11:13/11to12/11:12/11to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to8/5:8/5to8/4:8/4to8/3:8/3to8/2:8/2to8/1:8/1to7/1:,19,False,True
120,517,930,413,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
3145,517,672,155,7/12to6/12,2/7to2/6,7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:,11,True,True
321,518,920,402,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1238,518,563,45,10/13to10/14,9/15totop9,10/13to10/14:10/14to10/15:10/15to9/15:9/15totop9:,4,False,True
795,518,776,258,top3to3/15,10/6to11/6,top3to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to11/6:,18,True,True
1641,518,673,155,9/10to10/10,13/4to14/4,9/10to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to14/4:,11,False,True
2737,518,680,162,11/7to11/6,10/0to9/0,11/7to11/6:11/6to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to9/0:,9,False,True
2865,519,789,270,top4to4/15,15/7toright7,top4to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to10/9:10/9to10/8:10/8to11/8:11/8to12/8:12/8to12/7:12/7to13/7:13/7to14/7:14/7to15/7:15/7toright7:,21,True,True
2150,519,668,149,15/10to14/10,5/9to6/9,15/10to14/10:14/10to13/10:13/10to12/10:12/10to12/9:12/9to11/9:11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to6/9:,12,True,True
1096,519,623,104,8/8to8/9,9/15to10/15,8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:8/13to8/14:8/14to8/15:8/15to9/15:9/15to10/15:,9,True,True
1603,519,612,93,11/2to10/2,10/8to10/9,11/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:,8,False,True
1999,519,705,186,3/12to3/11,8/4to8/3,3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to8/3:,14,True,True
1901,519,743,224,11/2to11/1,4/10to4/11,11/2to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:,18,False,True
1832,520,719,199,9/2to9/1,10/15totop10,9/2to9/1:9/1to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15totop10:,17,False,True
1428,520,687,167,3/15to3/14,9/11to9/10,3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to9/10:,11,True,True
2750,520,841,321,0/3to0/2,12/6to13/6,0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to13/6:,18,False,True
1859,520,937,417,12/7to12/6,0/0tobottom0,12/7to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to2/6:2/6to1/6:1/6to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,20,False,True
2645,520,662,142,5/4to5/5,8/12to9/12,5/4to5/5:5/5to5/6:5/6to5/7:5/7to5/8:5/8to5/9:5/9to5/10:5/10to5/11:5/11to5/12:5/12to6/12:6/12to7/12:7/12to8/12:8/12to9/12:,12,True,True
1884,520,695,175,3/6to4/6,8/14to9/14,3/6to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:,14,True,True
2752,520,823,303,0/2to1/2,11/13to12/13,0/2to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to11/13:11/13to12/13:,23,True,True
2321,520,745,225,top0to0/15,4/2to4/1,top0to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to4/1:,19,True,True
979,520,621,101,4/8to4/9,2/13to2/14,4/8to4/9:4/9to3/9:3/9to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:,8,True,True
